T2s_Id,Conpany_Name,Company_Description,Profile_URL,Address,Location
2853,C.W. Haas S&auml;getechnik GmbH,,http://www.tech2select.com/cw-haas-saegetechnik-gmbh/,"Lenneper Str. 35, 42855, Remscheid, Germany","<Point><coordinates>7.213283,51.1741399</coordinates></Point>"
2320,Komet Group GmbH,,http://www.tech2select.com/komet-group-gmbh/,"Zeppelinstr. 3, 74354, Besigheim, Germany","<Point><coordinates>9.14506,49.00271</coordinates></Point>"
2302,J. Schmalz GmbH F&ouml;rder- u. Handhabungstechnik,,http://www.tech2select.com/j-schmalz-gmbh-foerder--u-handhabungstechnik/,"Aacher Stra&szlig;e 29, 72293, Glatten, Germany","<Point><coordinates>8.50646,48.44908</coordinates></Point>"
10553,SILIKO d.o.o.,,http://www.tech2select.com/comp-10553/?setWindowname=1&ShowSupplierInfo=1,"Brezje  10, 1356 , Dobrova, Slovenia","<Point><coordinates>14.3460063,46.026673</coordinates></Point>"
2994,Digital Elektronik GmbH,,http://www.tech2select.com/digital-elektronik-gmbh/,"Berchtesgardner Str. 10, 5083, Gartenau, Austria","<Point><coordinates>13.0420091,47.7209303</coordinates></Point>"
9434,HUT Helm Umform Technik,,http://www.tech2select.com/hut-helm-umform-technik/,"Speicherstr.  2/4, 01587, Riesa, Germany","<Point><coordinates>13.29067,51.30136</coordinates></Point>"
9118,A.W.M. S.p.a. Automatic Wire Machines,,http://www.tech2select.com/comp-9118/?setWindowname=1&ShowSupplierInfo=1,"SS13-Km 146, SS13-Km 146, Magnano in Riviera (UD), Italy","<Point><coordinates>13.1768717,46.2311267</coordinates></Point>"
2972,DICHTOMATIK GmbH,,http://www.tech2select.com/dichtomatik-gmbh/,"Albert-Schweitzer-Ring 1, 22004, Hamburg, Germany","<Point><coordinates>10.1173676,53.5782625</coordinates></Point>"
1180,D&ouml;rrenberg Edelstahl GmbH,,http://www.tech2select.com/doerrenberg-edelstahl-gmbh/,"Hammerweg 7, 51766, Engelskirchen, Germany","<Point><coordinates>7.4672016,50.9973784</coordinates></Point>"
1568,Jabil Circuit Austria GmbH,,http://www.tech2select.com/jabil-circuit-austria-gmbh/,"Gutheil-Schoder-Gasse 17, 1232, Wien, Austria","<Point><coordinates>16.3336826,48.156936</coordinates></Point>"
5529,"Bilsing Automation Czech, s.r.o.",,http://www.tech2select.com/comp-5529/,"trida T. G. Masaryka 1078, 29301, Mlada Boleslav III, Czech Republic","<Point><coordinates>14.9106513,50.4128128</coordinates></Point>"
6480,"Promont stresni okna, s.r.o.",,http://www.tech2select.com/comp-6480/,"Kokorinska 204/28, 18200, Praha - Dablice, Czech Republic","<Point><coordinates>14.4860417,50.1454549</coordinates></Point>"
8507,"STROJMETAL KAMENICE, a.s.",,http://www.tech2select.com/comp-8507/,"Ringhofferova Nr. 66, 25168, Kamenice, Czech Republic","<Point><coordinates>14.5824274,49.9015169</coordinates></Point>"
5638,"Dias Turnov, s.r.o.",,http://www.tech2select.com/comp-5638/,"Preperska 1302, 51101, Turnov, Czech Republic","<Point><coordinates>15.1322349,50.5873353</coordinates></Point>"
7340,VORTEX 2000 Építõipari és Szolgáltató Kft.,,http://www.tech2select.com/comp-7340/,"Tétényi u. 63., 1119, Budapest, Hungary","<Point><coordinates>19.0336143,47.4641946</coordinates></Point>"
8171,LD Holz und Design Manufaktur GmbH,,http://www.tech2select.com/ld-holz-und-design-manufaktur-gmbh/,"Winkl 18, 4814, Neukirchen, Austria","<Point><coordinates>13.6962584,47.8669625</coordinates></Point>"
1975,STARLIM Gummi- u. Kunststoffverarbeitungsgesellschaft m.b.H.,,http://www.tech2select.com/starlim-gummi--u-kunststoffverarbeitungsgesellschaft-mbh/,"M&uuml;hlstra&szlig;e 21, 4614, Marchtrenk, Austria","<Point><coordinates>14.0839635,48.1842631</coordinates></Point>"
5721,"Fams Welding, v.o.s.",,http://www.tech2select.com/comp-5721/,"Bratri Capku 689, 78391, Unicov, Czech Republic","<Point><coordinates>17.1138383,49.7695593</coordinates></Point>"
6901,Albatross PLASTUNION Ipari és Kereskedelmi Rt.,,http://www.tech2select.com/comp-6901/,"Tiszak&uuml;rti u. 6., 5440, Kunszentmárton, Hungary","<Point><coordinates>20.2820626,46.8399466</coordinates></Point>"
6935,DUTRADE CENTER DUKER Acélkereskedõ és Szolgáltató Kft.,,http://www.tech2select.com/comp-6935/,"K&ouml;zraktár u. 7/a, 7630, Pécs, Hungary","<Point><coordinates>18.20717,46.06142</coordinates></Point>"
6305,"Montek Brno CZ, s.r.o.",,http://www.tech2select.com/comp-6305/,"Lazaretni 1/7, 61500, Brno-Zidenice - Zabrdovice, Czech Republic","<Point><coordinates>16.6309913,49.2034602</coordinates></Point>"
1644,Wildfang Pr&auml;zisionsschmiedetechnik GmbH,,http://www.tech2select.com/wildfang-praezisionsschmiedetechnik-gmbh/,"Eifelwerkstra&szlig;e 1, 54655, Malbergweich, Germany","<Point><coordinates>6.55969,50.04977</coordinates></Point>"
3012,Dittmann & Neuhaus GmbH,,http://www.tech2select.com/dittmann-und-neuhaus-gmbh/,"Schlo&szlig;str. 5-7, 58422, Witten, Germany","<Point><coordinates>7.2815433,51.4258571</coordinates></Point>"
2106,VARTA Baterien Ges.m.b.H.,,http://www.tech2select.com/varta-baterien-gesmbh/,"Siebenhirtenstra&szlig;e 12, 1230, Wien, Austria","<Point><coordinates>16.2903023,48.1338749</coordinates></Point>"
2209,"Zentum der Arbeit und Technik, Personalservice GmbH",,http://www.tech2select.com/zentum-der-arbeit-und-technik-personalservice-gmbh/,"Keplerstra&szlig;e 61 / 1, 8020, Graz, Austria","<Point><coordinates>15.4248687,47.074686</coordinates></Point>"
7163,PANOX Fémipari Kft.,,http://www.tech2select.com/comp-7163/,"V&ouml;r&ouml;smajori u. 48-50., 3024, Selyp, Hungary","<Point><coordinates>19.6614918,47.7602906</coordinates></Point>"
2625,B&auml;nfer GmbH Kunststofftechnik,,http://www.tech2select.com/baenfer-gmbh-kunststofftechnik/,"Zum Wolfhagen  9, 34537, Bad Wildungen, Germany","<Point><coordinates>9.14529,51.11789</coordinates></Point>"
5569,"Brunax, s.r.o.",,http://www.tech2select.com/comp-5569/,"cp. 8, 25210, Kytin, Czech Republic","<Point><coordinates>14.2195686,49.8524633</coordinates></Point>"
6987,HAJDÚ Szerszám- és Alkatrészgyártó Kft.,,http://www.tech2select.com/comp-6987/?setWindowname=1&ShowSupplierInfo=1,"K&uuml;lsõ-Szegedi út 136., 6000, Kecskemét, Hungary","<Point><coordinates>19.6986795,46.8911459</coordinates></Point>"
9130,ZOLLERN-MIMTEC AG,,http://www.tech2select.com/zollern-mimtec-ag/?setWindowname=1&ShowSupplierInfo=1,"S&auml;ntisstrasse 11, 9401, Rorschach, Switzerland","<Point><coordinates>9.4819507,47.4763684</coordinates></Point>"
1588,Langenbach & Koester GmbH & Co. KG,,http://www.tech2select.com/langenbach-und-koester-gmbh-und-co-kg/?setWindowname=1&ShowSupplierInfo=1," , 58813, Plettenberg, Germany","<Point><coordinates>9.5871955,54.4788133</coordinates></Point>"
5897,"Imatek, s.r.o.",,http://www.tech2select.com/comp-5897/,"Pratelstvi 550, cp.734, 10400, Praha 10 - Uhrineves, Czech Republic","<Point><coordinates>14.5837981,50.0410101</coordinates></Point>"
5973,"Kasi, s.r.o.",,http://www.tech2select.com/comp-5973/,"Masarykovo namesti 1544, 53002, Pardubice I - Zelene Predmesti, Czech Republic","<Point><coordinates>15.7697552,50.0384921</coordinates></Point>"
9091,UCM Resita SA,,http://www.tech2select.com/comp-9091/,"Golului street no.1 , 320053, Resita, Romania","<Point><coordinates>21.8910366,45.2886974</coordinates></Point>"
2672,Benseler Beschichtungen GmbH,,http://www.tech2select.com/benseler-beschichtungen-gmbh/,"Zeppelinstr. 28, 71706, Markgr&ouml;ningen, Germany","<Point><coordinates>9.0947505,48.9026308</coordinates></Point>"
6655,"Strojirna Tabor, s.r.o.",,http://www.tech2select.com/comp-6655/,"Chynovska 2420, 39002, Tabor, Czech Republic","<Point><coordinates>14.6925189,49.407491</coordinates></Point>"
6224,"Media BIS, s.r.o.",,http://www.tech2select.com/comp-6224/,"Ceskoslovenske armady 248, 76601, Valasske Klobouky, Czech Republic","<Point><coordinates>18.0113627,49.1411049</coordinates></Point>"
10503,Kovýr s.r.o.- Matej Zsemle,,http://www.tech2select.com/comp-10503/,"Jurovská cesta  č376, 93004 , Baka, Slovakia","<Point><coordinates>17.5206654,47.9079496</coordinates></Point>"
2357,M&uuml;rmann Gewindetechnik GmbH,,http://www.tech2select.com/muermann-gewindetechnik-gmbh/,"W&ouml;lzower Weg 27, 19243, Wittenburg, Germany","<Point><coordinates>11.09646,53.50335</coordinates></Point>"
6841,"Wanzl, s.r.o.",,http://www.tech2select.com/comp-6841/,"cp. 333, 78347, Hnevotin, Czech Republic","<Point><coordinates>17.1911584,49.5680411</coordinates></Point>"
8728,Galvanizacija Zlindra,,http://www.tech2select.co.uk/comp-8728/,"Kumerdejeva 11, 1000 , Ljubljana, Slovenia","<Point><coordinates>14.4807086,46.0830446</coordinates></Point>"
9586,Wiedenh&ouml;fer Pr&auml;zisionsfedern GmbH,,http://www.tech2select.at/wiedenhoefer-praezisionsfedern-gmbh/,"Am Niederfeld  17, 73614, Schorndorf-Haubersbronn, Germany","<Point><coordinates>9.54704,48.82041</coordinates></Point>"
8899,SVITSTROJ AG,,http://www.tech2select.com/comp-8899/,"- , -, -, Slovakia","<Point><coordinates>19.699024,48.669026</coordinates></Point>"
2629,Bark & Leonhardt GmbH,,http://www.tech2select.com/bark-und-leonhardt-gmbh/,"Gewerbeweg 4, 44143, Dortmund, Germany","<Point><coordinates>7.5118209,51.5194191</coordinates></Point>"
6048,"Kover , s.r.o.",,http://www.tech2select.com/comp-6048/,"Slezska 1303/1, 79001, Jesenik, Czech Republic","<Point><coordinates>17.1950453,50.2227171</coordinates></Point>"
7131,MONTESCO Szerelõipari és Vállalkozási Kft.,,http://www.tech2select.com/comp-7131/,"Gábor Áron u. 8., 2330, Dunaharaszti, Hungary","<Point><coordinates>19.123236,47.354875</coordinates></Point>"
6823,"Vlna, s.r.o.",,http://www.tech2select.com/comp-6823/,"cp. 60, 39818, Zahori - Horni Zahori, Czech Republic","<Point><coordinates>14.2152212,49.3418574</coordinates></Point>"
1330,LEDA Werk GmbH & Co.KG Boekhoff & Co.,,http://www.tech2select.com/leda-werk-gmbh-und-cokg-boekhoff-und-co/,"Groninger Str. 10, 26789, Leer, Germany","<Point><coordinates>7.4471844,53.2234891</coordinates></Point>"
6837,"Vyncke, s.r.o.",,http://www.tech2select.com/comp-6837/,"Miru 3267, 73801, Frydek, Czech Republic","<Point><coordinates>18.333031,49.6930259</coordinates></Point>"
6654,"strojirna Cita, s.r.o.",,http://www.tech2select.com/comp-6654/,"Karoliny Svetle 391, 54931, Hronov, Czech Republic","<Point><coordinates>16.1871736,50.4755763</coordinates></Point>"
1349,Filterbau Gesellschaft m.b.H.,,http://www.tech2select.com/filterbau-gesellschaft-mbh/,"Pestalozzistra&szlig;e 3, 3340, Waidhofen an der Ybbs, Austria","<Point><coordinates>14.790486,47.9497688</coordinates></Point>"
3108,Engelke &Auml;tz- und Stanztechnik GmbH,,http://www.tech2select.com/engelke-aetz--und-stanztechnik-gmbh/,"Klus 14, 31073, Delligsen, Germany","<Point><coordinates>9.78483,51.93944</coordinates></Point>"
10518,"ZLIEVÁREŇ TRNAVA, s.r.o",,http://www.tech2select.com/comp-10518/,"Coburgova  48, 917 02 , Trnava, Slovakia","<Point><coordinates>17.5773992,48.3633284</coordinates></Point>"
8347,Fundición Talleres S.A.,,http://www.tech2select.at/comp-8347/,"Avenida Estación 01200, 01200, Rancagua, Chile","<Point><coordinates>-70.7524283,-34.1706082</coordinates></Point>"
3190,Ernst Vogelsang GmbH,,http://www.tech2select.com/ernst-vogelsang-gmbh/,"Am M&uuml;hlengraben , 58846, Herscheid, Germany","<Point><coordinates>7.7504664,51.1749527</coordinates></Point>"
9719,"FUXIN Metal Processing Co., Ltd.",,http://www.tech2select.at/fuxin-metal-processing-co-ltd/,"No. 98, TuanNan Road, FengXian District , 201403, Shanghai, China","<Point><coordinates>121.7497681,31.0778224</coordinates></Point>"
7922,BRELI Metallverarbeitung GmbH,,http://www.tech2select.at/breli-metallverarbeitung-gmbh/,"Nordstr. 1, 98597, Breitungen/Werra, Germany","<Point><coordinates>10.3251046,50.7697878</coordinates></Point>"
2597,August Habighorst GmbH Federnfabrik,,http://www.tech2select.at/august-habighorst-gmbh-federnfabrik/,"Hohenlimburger Str. 99, 58119, Hagen, Germany","<Point><coordinates>7.5491904,51.362712</coordinates></Point>"
2921,David Brown Hydraulics Deutschland GmbH,,http://www.tech2select.com/david-brown-hydraulics-deutschland-gmbh/,"Christinenstr. 4, 40880, Ratingen, Germany","<Point><coordinates>6.82247,51.30583</coordinates></Point>"
1619,Wilh. Schulte-Wiese GmbH & Co. KG,,http://www.tech2select.com/wilh-schulte-wiese-gmbh-und-co-kg/?setWindowname=1&ShowSupplierInfo=1," , 58831, Plettenberg, Germany","<Point><coordinates>9.5871955,54.4788133</coordinates></Point>"
7483,Heller Maschinen GmbH,,http://www.tech2select.at/heller-maschinen-gmbh/,"Bierweg 28, 99310, Arnstadt, Germany","<Point><coordinates>10.95109,50.84757</coordinates></Point>"
9140,Scholl&Kovo-Halla s.r.o.,,http://www.tech2select.at/comp-9140/,"Kozia ul. , 901 01, Malacky, Slovakia","<Point><coordinates>17.0058783,48.4402278</coordinates></Point>"
2329,Layher GmbH,,http://www.tech2select.com/layher-gmbh/,"Kalkwerkstr. 23, 71737, Kirchberg/Murr, Germany","<Point><coordinates>9.32653,48.94006</coordinates></Point>"
10487,PLASTUR Milan Urbánek,,http://www.tech2select.com/comp-10487/?setWindowname=1&ShowSupplierInfo=1,"Ladova 7, 621 00, Brno Řečkovice, Czech Republic","<Point><coordinates>16.5776473,49.25327</coordinates></Point>"
10430,ADMET SP. Z O. O.,,http://www.tech2select.com/comp-10430/,"ul. Dworkowa                                 28, 05-230, Kobylka , Poland","<Point><coordinates>21.1643524,52.331863</coordinates></Point>"
7198,RDX-REDEX Szolgáltató és Kereskedelmi Kft.,,http://www.tech2select.com/comp-7198/,"Kiss János altábornagy u.29-41 , 1211, Budapest, Hungary","<Point><coordinates>19.0718342,47.4334545</coordinates></Point>"
8230,High Tech Metals,,http://www.tech2select.com/high-tech-metals/?setWindowname=1&ShowSupplierInfo=1,"Achenstra&szlig;e 14, 6322, Kirchbichl, Austria","<Point><coordinates>12.1066634,47.4891755</coordinates></Point>"
3077,Emka Beschlagteile GmbH & Co KG,,http://www.tech2select.com/emka-beschlagteile-gmbh-und-co-kg/,"Langenberger Str. 32, 42551, Velbert, Germany","<Point><coordinates>7.0554694,51.3357558</coordinates></Point>"
2364,Peter Heisig GmbH,,http://www.tech2select.com/peter-heisig-gmbh/,"Schaumainkai 101-103, 60596, Frankfurt/Main, Germany","<Point><coordinates>8.6686819,50.1003485</coordinates></Point>"
2861,CERA SYSTEM Verschlei&szlig;schutz GmbH,,http://www.tech2select.com/cera-system-verschleissschutz-gmbh/,"Heinrich-Hertz-Stra&szlig;e 2-4, 07629, Hermsdorf, Germany","<Point><coordinates>11.8527483,50.898372</coordinates></Point>"
7279,TIGÉP Tiszakécskei Gépgyár Kft.,,http://www.tech2select.com/comp-7279/,"Dózsa-telep 69., 6060, Tiszakécske, Hungary","<Point><coordinates>20.0797495,46.9387315</coordinates></Point>"
2935,Delta Regeltechnik GmbH,,http://www.tech2select.com/delta-regeltechnik-gmbh/,"T&uuml;rkenstr. 11, 80333, M&uuml;nchen, Germany","<Point><coordinates>11.5728047,48.1458066</coordinates></Point>"
8218,Gamarra S.A.,,http://www.tech2select.com/comp-8218/?setWindowname=1&ShowSupplierInfo=1,"Ctra. Vergara, 6, 01013, Vitoria - Alava, Spain","<Point><coordinates>-2.6429875,42.8775587</coordinates></Point>"
3003,Dipl.-Ing. Klaus Kramer Stanzerei,,http://www.tech2select.com/dipl-ing-klaus-kramer-stanzerei/,"Hindenburgdamm 77, 12203, Berlin, Germany","<Point><coordinates>13.3150484,52.4473663</coordinates></Point>"
3191,F. E. STOBERIET A/S,,http://www.tech2select.com/comp-3191/," , 7500, Holstebro, Denmark","<Point><coordinates>8.621727,56.361534</coordinates></Point>"
2840,Carl Aug. Picard GmbH & Co,,http://www.tech2select.com/carl-aug-picard-gmbh-und-co/,"Hasteraue 9, 42825, Remscheid, Germany","<Point><coordinates>7.1890339,51.178919</coordinates></Point>"
1764,Neuman Aluminium Flie&szlig;presswerk GmbH & Co KG,,http://www.tech2select.com/neuman-aluminium-fliesspresswerk-gmbh-und-co-kg/,"Werkstra&szlig;e 1, 3182, Marktl, Austria","<Point><coordinates>15.6037038,48.0263076</coordinates></Point>"
6572,"Sepio, s.r.o.",,http://www.tech2select.com/comp-6572/,"Hlavni 51, 76832, Zborovice, Czech Republic","<Point><coordinates>17.2824746,49.2519044</coordinates></Point>"
8504,MIPEXA s.r.o.,,http://www.tech2select.com/comp-8504/,"areál Pomoraví , 687 04, Traplice, Czech Republic","<Point><coordinates>17.4362252,49.1308764</coordinates></Point>"
6816,"Vispo, s.r.o.",,http://www.tech2select.com/comp-6816/,"cp. 237, 56151, Lukavice, Czech Republic","<Point><coordinates>16.4818605,50.0589927</coordinates></Point>"
2881,CNC-Pr&auml;zisionsdreherei PPK-P Kirchdorf GmbH,,http://www.tech2select.com/cnc-praezisionsdreherei-ppk-p-kirchdorf-gmbh/,"Max-Eyth-Str. 7, 70806, Kornwestheim, Germany","<Point><coordinates>9.18177,48.87974</coordinates></Point>"
5987,"Kermi, s.r.o.",,http://www.tech2select.com/comp-5987/,"Dukelska 1427, 34901, Stribro, Czech Republic","<Point><coordinates>13.0062803,49.7649595</coordinates></Point>"
6748,"TI Automotive AC, s.r.o.",,http://www.tech2select.com/comp-6748/,"Belgicka 4727/17, 46605, Jablonec nad Nisou - Rynovice, Czech Republic","<Point><coordinates>15.1431358,50.7431585</coordinates></Point>"
3192,Ernst W. Velleuer GmbH & Co. KG,,http://www.tech2select.com/ernst-w-velleuer-gmbh-und-co-kg/,"Heidestr. 115, 42513, Velbert, Germany","<Point><coordinates>7.037806,51.3314817</coordinates></Point>"
7224,SCHNELL-TEL Kft.,,http://www.tech2select.com/comp-7224/,"Vándor Sándor u. 5-7., 9400, Sopron, Hungary","<Point><coordinates>16.5665487,47.6901038</coordinates></Point>"
10637,F&E CNC Fertigungs und Entwicklungs GmbH,,http://www.tech2select.com/f-und-e-cnc-fertigungs-und-entwicklungs-gmbh/,"Wernersdorf  111, 8551, Wies, Austria","<Point><coordinates>15.2070705,46.7160531</coordinates></Point>"
10767,GE-Jenbacher,,http://www.tech2select.com/ge-jenbacher/,"Achenseestrasse 1-3, 6200, Jenbach, Austria","<Point><coordinates>11.7737618,47.3873708</coordinates></Point>"
5435,"Alutor L&B, s.r.o.",,http://www.tech2select.com/comp-5435/,"Nadrazni 17, 34561, Stankov II, Czech Republic","<Point><coordinates>13.0736787,49.5502542</coordinates></Point>"
6644,"Step Trutnov, a.s.",,http://www.tech2select.com/comp-6644/,"Horska 289, 54102, Trutnov - Horni Stare Mesto, Czech Republic","<Point><coordinates>15.8898065,50.5809102</coordinates></Point>"
9044,SBS MOTORS Ltd.,,http://www.tech2select.com/comp-9044/,"Jelgavas iela 66, 1004, Riga, Latvia","<Point><coordinates>24.0935443,56.9276298</coordinates></Point>"
1857,Ernst Br&ouml;er GmbH,,http://www.tech2select.com/ernst-broeer-gmbh/,"Scheffelstr. 24, 68723, Schwetzingen, Germany","<Point><coordinates>8.5848549,49.3790477</coordinates></Point>"
3770,Welding Alloys Ltd.,,http://www.tech2select.com/comp-3770/,"P.O.Box 78055, Nairobi, 00506, Kenya","<Point><coordinates>36.888356,-1.295504</coordinates></Point>"
2894,CPT Pr&auml;zisionstechnik GmbH & Co,,http://www.tech2select.com/cpt-praezisionstechnik-gmbh-und-co/,"Bornaer Str. 205, 09114, Chemnitz, Germany","<Point><coordinates>12.906425,50.8680667</coordinates></Point>"
10532,Schachermayer-Gro&szlig;handelsgesellschaft m.b.H.,,http://www.tech2select.com/schachermayer-grosshandelsgesellschaft-mbh/,"Schachermayerstr. 2-10, 4020, Linz, Austria","<Point><coordinates>14.3223442,48.2984007</coordinates></Point>"
3258,Eugen Helm GmbH,,http://www.tech2select.com/eugen-helm-gmbh/,"Goethestra&szlig;e 18, 98693, Manebach, Germany","<Point><coordinates>10.90473,50.68054</coordinates></Point>"
1177,B&Ouml;HLERSTAHL Vertriebsgesellschaft m.b.H.,,http://www.tech2select.com/boehlerstahl-vertriebsgesellschaft-mbh/?setWindowname=1&ShowSupplierInfo=1,"Nordwestbahnstra&szlig;e 12-14, 1200, Wien, Austria","<Point><coordinates>16.3799742,48.2298206</coordinates></Point>"
6308,"Monticom, s.r.o.",,http://www.tech2select.com/comp-6308/,"Kouty 1392, 75701, Valasske Mezirici, Czech Republic","<Point><coordinates>17.9897768,49.4710913</coordinates></Point>"
